"a" "an" "and" "are" "as" "at" "ban" "be" "but" "by" "court" "executive" "for" "from" "has" "have" "he" "his" "in" "is" "it" "not" "of" "on" "order" "president" "said" "states" "that" "the" "they" "this" "to" "travel" "trump" "was" "who" "with"
"aaron blake_1" 0.013974048196207 0.00142592328532725 0.0275203194068159 0.00670183944103807 0.00327962355625267 0.00185370027092542 0.00313703122771995 0.005703693141309 0.00199629259945815 0.0034222158847854 0 0.0062740624554399 0.00670183944103807 0.0079851703978326 0.0028518465706545 0.00527591615571082 0.00213888492799087 0.00213888492799087 0.011407386282618 0.0156851561385997 0.0045629545130472 0.00556110081277627 0.0176814487380579 0.00698702409810352 0.00769998574076715 0.00698702409810352 0.0005703693141309 0.00199629259945815 0.0118351632682162 0.0392128903464994 0.0017111079423927 0.00898331669756167 0.0355054898046485 0.0011407386282618 0.00413517752744902 0.00185370027092542 0.00527591615571082 0.00769998574076715
"aaron blake_2" 0.0305429864253394 0.00113122171945701 0.0169683257918552 0.00339366515837104 0.00904977375565611 0.00113122171945701 0.0282805429864253 0.00678733031674208 0.00565610859728507 0.00339366515837104 0.0124434389140271 0.00339366515837104 0.0158371040723982 0.00339366515837104 0 0.00339366515837104 0 0.00226244343891403 0.0214932126696833 0.0214932126696833 0.0113122171945701 0.00678733031674208 0.0180995475113122 0.0113122171945701 0.00339366515837104 0.00452488687782805 0.00339366515837104 0.00113122171945701 0.0158371040723982 0.0757918552036199 0.00452488687782805 0.0124434389140271 0.0192307692307692 0.0135746606334842 0.0135746606334842 0.00226244343891403 0.00339366515837104 0.0101809954751131
"aaron blake_3" 0.0212121212121212 0.00202020202020202 0.0161616161616162 0.00101010101010101 0.00606060606060606 0.00404040404040404 0.0161616161616162 0.00707070707070707 0.00505050505050505 0.00303030303030303 0.00303030303030303 0.0101010101010101 0.00808080808080808 0.00404040404040404 0.00303030303030303 0.00606060606060606 0.00101010101010101 0.00505050505050505 0.0131313131313131 0.00808080808080808 0.0111111111111111 0.00404040404040404 0.0202020202020202 0.00909090909090909 0.0171717171717172 0.00202020202020202 0.00909090909090909 0.00101010101010101 0.0171717171717172 0.0787878787878788 0.00101010101010101 0.00404040404040404 0.0191919191919192 0.00808080808080808 0.0111111111111111 0.0131313131313131 0.00202020202020202 0.00303030303030303
"aaron blake_4" 0.0223735408560311 0.00291828793774319 0.0233463035019455 0 0 0.00486381322957198 0.00194552529182879 0.00680933852140078 0.00389105058365759 0.00194552529182879 0.0155642023346304 0.00194552529182879 0.00875486381322957 0.00389105058365759 0.00389105058365759 0.00389105058365759 0.0107003891050584 0.00583657587548638 0.0175097276264591 0.00875486381322957 0.00875486381322957 0.00583657587548638 0.0282101167315175 0.00680933852140078 0.00583657587548638 0.0107003891050584 0.00680933852140078 0.00389105058365759 0.0233463035019455 0.0729571984435798 0 0.00583657587548638 0.0321011673151751 0.000972762645914397 0.00680933852140078 0.00680933852140078 0.000972762645914397 0.000972762645914397
"aaronblakewp_1" 0.0111223458038423 0.00101112234580384 0.0262891809908999 0.00505561172901921 0.00808897876643074 0.00505561172901921 0 0.00404448938321537 0.00606673407482305 0.00303336703741153 0 0.00606673407482305 0.00505561172901921 0.0121334681496461 0.00606673407482305 0.00303336703741153 0.00505561172901921 0.0070778564206269 0.0202224469160768 0.00404448938321537 0.0101112234580384 0.00101112234580384 0.0303336703741153 0.00606673407482305 0.00808897876643074 0.00808897876643074 0.00101112234580384 0.00505561172901921 0.0151668351870576 0.057633973710819 0.00101112234580384 0.00606673407482305 0.0252780586450961 0.00101112234580384 0.0111223458038423 0.00404448938321537 0.00505561172901921 0.00202224469160768
"aaronblakewp_10" 0.0199401794616152 0.00797607178464606 0.0239282153539382 0.00398803589232303 0.00598205383848455 0.00498504486540379 0.00299102691924227 0.00498504486540379 0.00498504486540379 0.00299102691924227 0.00398803589232303 0.00997008973080758 0.0109670987038883 0.00199401794616152 0.00299102691924227 0.00299102691924227 0.00598205383848455 0.00398803589232303 0.00997008973080758 0.0279162512462612 0.00299102691924227 0.0129611166500499 0.0299102691924227 0.00598205383848455 0.0109670987038883 0.00997008973080758 0.00598205383848455 0.00199401794616152 0.0299102691924227 0.0528414755732802 0.000997008973080758 0.00498504486540379 0.0279162512462612 0.00299102691924227 0.00199401794616152 0.00498504486540379 0.00199401794616152 0.00797607178464606
"aaronblakewp_11" 0.048951048951049 0.00699300699300699 0.027972027972028 0 0.020979020979021 0.013986013986014 0.013986013986014 0.00699300699300699 0.00699300699300699 0 0 0 0.00699300699300699 0 0.00699300699300699 0.00699300699300699 0 0.00699300699300699 0.027972027972028 0 0 0 0.027972027972028 0.00699300699300699 0 0.013986013986014 0 0 0.027972027972028 0.034965034965035 0 0.00699300699300699 0.013986013986014 0.00699300699300699 0.00699300699300699 0.00699300699300699 0 0
"aaronblakewp_12" 0.0242805755395683 0.00449640287769784 0.0305755395683453 0.00539568345323741 0.00449640287769784 0.00269784172661871 0.000899280575539568 0.00629496402877698 0.00629496402877698 0.00269784172661871 0 0 0.00899280575539568 0.00179856115107914 0.00359712230215827 0.00269784172661871 0.00359712230215827 0.00629496402877698 0.00989208633093525 0.0161870503597122 0.012589928057554 0.00629496402877698 0.0305755395683453 0.00179856115107914 0 0.00359712230215827 0.00359712230215827 0.000899280575539568 0.0143884892086331 0.045863309352518 0.000899280575539568 0.00449640287769784 0.0224820143884892 0.000899280575539568 0.0197841726618705 0.00179856115107914 0.00359712230215827 0.00899280575539568
"aaronblakewp_2" 0.0287425149700599 0.00359281437125748 0.0155688622754491 0.00359281437125748 0.00958083832335329 0.00239520958083832 0.0275449101796407 0.00718562874251497 0.00718562874251497 0.00359281437125748 0.0107784431137725 0.00479041916167665 0.0167664670658683 0.00119760479041916 0.00119760479041916 0.00359281437125748 0 0.00239520958083832 0.0215568862275449 0.0215568862275449 0.00958083832335329 0.00718562874251497 0.0227544910179641 0.00838323353293413 0.00479041916167665 0.00479041916167665 0.00359281437125748 0.00239520958083832 0.0143712574850299 0.081437125748503 0.00479041916167665 0.0131736526946108 0.0227544910179641 0.0143712574850299 0.0131736526946108 0.00239520958083832 0.00359281437125748 0.0119760479041916
"aaronblakewp_3" 0.0212550607287449 0.00202429149797571 0.01417004048583 0.00202429149797571 0.00607287449392713 0.00404858299595142 0.0161943319838057 0.00809716599190283 0.00506072874493927 0.00404858299595142 0.00303643724696356 0.00910931174089069 0.00607287449392713 0.00303643724696356 0.00303643724696356 0.00708502024291498 0.00101214574898785 0.00506072874493927 0.0111336032388664 0.00809716599190283 0.0111336032388664 0.00506072874493927 0.0202429149797571 0.0111336032388664 0.0151821862348178 0.00303643724696356 0.00910931174089069 0.00202429149797571 0.0172064777327935 0.0779352226720648 0.00101214574898785 0.00404858299595142 0.0192307692307692 0.00809716599190283 0.00910931174089069 0.0131578947368421 0.00303643724696356 0.00303643724696356
